Entity,Code,Day,p_proj_all_ages
Liechtenstein,LIE,2022-02-28,32.08
Liechtenstein,LIE,2022-03-31,-1.41
Liechtenstein,LIE,2022-04-30,-10.38
Liechtenstein,LIE,2022-05-31,-2.06
Liechtenstein,LIE,2022-06-30,37.25
Liechtenstein,LIE,2022-07-31,-29.2
Liechtenstein,LIE,2022-08-31,-11.02
Liechtenstein,LIE,2022-09-30,-22.02
Lithuania,LTU,2020-01-05,-0.38
Lithuania,LTU,2020-01-12,-2.75
Lithuania,LTU,2020-01-19,-9.76
Lithuania,LTU,2020-01-26,-8.95
Lithuania,LTU,2020-02-02,-11.77
Lithuania,LTU,2020-02-09,-10.3
Lithuania,LTU,2020-02-16,-2.33
Lithuania,LTU,2020-02-23,-16.66
Lithuania,LTU,2020-03-01,-1.19
Lithuania,LTU,2020-03-08,-2.58
Lithuania,LTU,2020-03-15,0.19
Lithuania,LTU,2020-03-22,6.28
Lithuania,LTU,2020-03-29,10.49
Lithuania,LTU,2020-04-05,3.65
Lithuania,LTU,2020-04-12,8.35
Lithuania,LTU,2020-04-19,6.33
Lithuania,LTU,2020-04-26,9.88
Lithuania,LTU,2020-05-03,9.68
Lithuania,LTU,2020-05-10,0.29
Lithuania,LTU,2020-05-17,6.49
Lithuania,LTU,2020-05-24,-1.85
Lithuania,LTU,2020-05-31,6.05
Lithuania,LTU,2020-06-07,5.89
Lithuania,LTU,2020-06-14,23.55
Lithuania,LTU,2020-06-21,14.65
Lithuania,LTU,2020-06-28,19.07
Lithuania,LTU,2020-07-05,6.21
Lithuania,LTU,2020-07-12,7.48
Lithuania,LTU,2020-07-19,16.34
Lithuania,LTU,2020-07-26,9.54
Lithuania,LTU,2020-08-02,11.49
Lithuania,LTU,2020-08-09,8.18
Lithuania,LTU,2020-08-16,14.86
Lithuania,LTU,2020-08-23,21.25
Lithuania,LTU,2020-08-30,10.4
Lithuania,LTU,2020-09-06,7.05
Lithuania,LTU,2020-09-13,20.44
Lithuania,LTU,2020-09-20,11.32
Lithuania,LTU,2020-09-27,17.28
Lithuania,LTU,2020-10-04,8
Lithuania,LTU,2020-10-11,14.02
Lithuania,LTU,2020-10-18,14.54
Lithuania,LTU,2020-10-25,16.76
Lithuania,LTU,2020-11-01,20.98
Lithuania,LTU,2020-11-08,26.75
Lithuania,LTU,2020-11-15,36.02
Lithuania,LTU,2020-11-22,57.34
Lithuania,LTU,2020-11-29,58
Lithuania,LTU,2020-12-06,71.35
Lithuania,LTU,2020-12-13,75.06
Lithuania,LTU,2020-12-20,86.61
Lithuania,LTU,2020-12-27,80.12
Lithuania,LTU,2021-01-03,73.4
Lithuania,LTU,2021-01-10,50.17
Lithuania,LTU,2021-01-17,47.59
Lithuania,LTU,2021-01-24,27.91
Lithuania,LTU,2021-01-31,28.53
Lithuania,LTU,2021-02-07,14.9
Lithuania,LTU,2021-02-14,17.75
Lithuania,LTU,2021-02-21,14.86
Lithuania,LTU,2021-02-28,-5.8
Lithuania,LTU,2021-03-07,9.03
Lithuania,LTU,2021-03-14,15.5
Lithuania,LTU,2021-03-21,9.2
Lithuania,LTU,2021-03-28,12.36
Lithuania,LTU,2021-04-04,6.71
Lithuania,LTU,2021-04-11,22.45
Lithuania,LTU,2021-04-18,16.12
Lithuania,LTU,2021-04-25,20.62
Lithuania,LTU,2021-05-02,17.69
Lithuania,LTU,2021-05-09,28.59
Lithuania,LTU,2021-05-16,23.91
Lithuania,LTU,2021-05-23,24.5
Lithuania,LTU,2021-05-30,14.67
Lithuania,LTU,2021-06-06,21.19
Lithuania,LTU,2021-06-13,20.34
Lithuania,LTU,2021-06-20,24.13
Lithuania,LTU,2021-06-27,41.75
Lithuania,LTU,2021-07-04,3.29
Lithuania,LTU,2021-07-11,30.39
Lithuania,LTU,2021-07-18,38.38
Lithuania,LTU,2021-07-25,9.26
Lithuania,LTU,2021-08-01,11.39
Lithuania,LTU,2021-08-08,14.15
Lithuania,LTU,2021-08-15,20.29
Lithuania,LTU,2021-08-22,26.91
Lithuania,LTU,2021-08-29,28.65
Lithuania,LTU,2021-09-05,21.02
Lithuania,LTU,2021-09-12,41.34
Lithuania,LTU,2021-09-19,55.44
Lithuania,LTU,2021-09-26,54.03
Lithuania,LTU,2021-10-03,55.4
Lithuania,LTU,2021-10-10,49.95
Lithuania,LTU,2021-10-17,60.74
Lithuania,LTU,2021-10-24,52.26
Lithuania,LTU,2021-10-31,56.85
Lithuania,LTU,2021-11-07,52.23
Lithuania,LTU,2021-11-14,52.69
Lithuania,LTU,2021-11-21,42.27
Lithuania,LTU,2021-11-28,45.49
Lithuania,LTU,2021-12-05,40.55
Lithuania,LTU,2021-12-12,36.59
Lithuania,LTU,2021-12-19,46.57
Lithuania,LTU,2021-12-26,49.58
Lithuania,LTU,2022-01-02,29.6
Lithuania,LTU,2022-01-09,22.06
Lithuania,LTU,2022-01-16,18.54
Lithuania,LTU,2022-01-23,15.69
Lithuania,LTU,2022-01-30,10.3
Lithuania,LTU,2022-02-06,6.52
Lithuania,LTU,2022-02-13,26.37
Lithuania,LTU,2022-02-20,23.18
Lithuania,LTU,2022-02-27,16
Lithuania,LTU,2022-03-06,13.53
Lithuania,LTU,2022-03-13,17.78
Lithuania,LTU,2022-03-20,20.47
Lithuania,LTU,2022-03-27,22.41
Lithuania,LTU,2022-04-03,18.88
Lithuania,LTU,2022-04-10,13.72
Lithuania,LTU,2022-04-17,11.68
Lithuania,LTU,2022-04-24,25.32
Lithuania,LTU,2022-05-01,17.35
Lithuania,LTU,2022-05-08,15.21
Lithuania,LTU,2022-05-15,4.98
Lithuania,LTU,2022-05-22,12.28
Lithuania,LTU,2022-05-29,5.23
Lithuania,LTU,2022-06-05,-6.35
Lithuania,LTU,2022-06-12,14.32
Lithuania,LTU,2022-06-19,16.33
Lithuania,LTU,2022-06-26,18.07
Lithuania,LTU,2022-07-03,36.17
Lithuania,LTU,2022-07-10,11.54
Lithuania,LTU,2022-07-17,4.95
Lithuania,LTU,2022-07-24,10.76
Lithuania,LTU,2022-07-31,9.53
Lithuania,LTU,2022-08-07,24.88
Lithuania,LTU,2022-08-14,7.79
Lithuania,LTU,2022-08-21,41.68
Lithuania,LTU,2022-08-28,31.24
Lithuania,LTU,2022-09-04,7.86
Lithuania,LTU,2022-09-11,13.77
Lithuania,LTU,2022-09-18,36.55
Lithuania,LTU,2022-09-25,14.97
Lithuania,LTU,2022-10-02,29.75
Lithuania,LTU,2022-10-09,27.7
Lithuania,LTU,2022-10-16,19.4
Lithuania,LTU,2022-10-23,22.06
Lithuania,LTU,2022-10-30,7.26
Lithuania,LTU,2022-11-06,3.83
Lithuania,LTU,2022-11-13,12.73
Lithuania,LTU,2022-11-20,10.03
Lithuania,LTU,2022-11-27,20.16
Lithuania,LTU,2022-12-04,17.61
Lithuania,LTU,2022-12-11,27.28
Lithuania,LTU,2022-12-18,39.85
Lithuania,LTU,2022-12-25,37.45
Lithuania,LTU,2023-01-01,40.18
Lithuania,LTU,2023-01-08,29.43
Lithuania,LTU,2023-01-15,17.51
Lithuania,LTU,2023-01-22,-1.24
Lithuania,LTU,2023-01-29,3.75
Lithuania,LTU,2023-02-05,-7.21
Lithuania,LTU,2023-02-12,-12.79
Lithuania,LTU,2023-02-19,-28.88
Lithuania,LTU,2023-02-26,-5.05
Lithuania,LTU,2023-03-05,-2.97
Lithuania,LTU,2023-03-12,4.75
Lithuania,LTU,2023-03-19,3.1
Lithuania,LTU,2023-03-26,6.97
Lithuania,LTU,2023-04-02,-1.25
Lithuania,LTU,2023-04-09,0.46
Lithuania,LTU,2023-04-16,6.61
Lithuania,LTU,2023-04-23,3.71
Lithuania,LTU,2023-04-30,2.19
Lithuania,LTU,2023-05-07,7.16
Lithuania,LTU,2023-05-14,17.24
Lithuania,LTU,2023-05-21,9.78
Lithuania,LTU,2023-05-28,3.88
Lithuania,LTU,2023-06-04,3.57
Lithuania,LTU,2023-06-11,2.75
Lithuania,LTU,2023-06-18,17.57
Lithuania,LTU,2023-06-25,13.66
Lithuania,LTU,2023-07-02,-2.24
Lithuania,LTU,2023-07-09,10.69
Lithuania,LTU,2023-07-16,4.75
Lithuania,LTU,2023-07-23,7.59
Lithuania,LTU,2023-07-30,6.19
Lithuania,LTU,2023-08-06,5.56
Lithuania,LTU,2023-08-13,0.77
Lithuania,LTU,2023-08-20,15.69
Lithuania,LTU,2023-08-27,14.55
Lithuania,LTU,2023-09-03,4.59
Lithuania,LTU,2023-09-10,8.99
Lithuania,LTU,2023-09-17,23.97
Lithuania,LTU,2023-09-24,12.7
Lithuania,LTU,2023-10-01,11.67
Luxembourg,LUX,2020-01-05,-33.05
Luxembourg,LUX,2020-01-12,-15.34
Luxembourg,LUX,2020-01-19,-1.29
Luxembourg,LUX,2020-01-26,-9.47
Luxembourg,LUX,2020-02-02,-13.59
Luxembourg,LUX,2020-02-09,-12.45
Luxembourg,LUX,2020-02-16,-32.04
Luxembourg,LUX,2020-02-23,-11.64
Luxembourg,LUX,2020-03-01,-20.77
Luxembourg,LUX,2020-03-08,-14.66
Luxembourg,LUX,2020-03-15,-0.46
Luxembourg,LUX,2020-03-22,-5.23
Luxembourg,LUX,2020-03-29,22.83
Luxembourg,LUX,2020-04-05,1.79
Luxembourg,LUX,2020-04-12,49.87
Luxembourg,LUX,2020-04-19,3.77
Luxembourg,LUX,2020-04-26,3.75
Luxembourg,LUX,2020-05-03,-11.08
Luxembourg,LUX,2020-05-10,14.17
Luxembourg,LUX,2020-05-17,3.63
Luxembourg,LUX,2020-05-24,-6.33
Luxembourg,LUX,2020-05-31,2.67
Luxembourg,LUX,2020-06-07,-8.29
Luxembourg,LUX,2020-06-14,-12.94
Luxembourg,LUX,2020-06-21,7.73
Luxembourg,LUX,2020-06-28,-10.19
Luxembourg,LUX,2020-07-05,-13.58
Luxembourg,LUX,2020-07-12,-15.31
Luxembourg,LUX,2020-07-19,-6.41
Luxembourg,LUX,2020-07-26,-11.91
Luxembourg,LUX,2020-08-02,12.62
Luxembourg,LUX,2020-08-09,15.67
Luxembourg,LUX,2020-08-16,24.06
Luxembourg,LUX,2020-08-23,-1.37
Luxembourg,LUX,2020-08-30,-25.43
Luxembourg,LUX,2020-09-06,5.13
Luxembourg,LUX,2020-09-13,-8.29
Luxembourg,LUX,2020-09-20,18.85
Luxembourg,LUX,2020-09-27,-13.39
Luxembourg,LUX,2020-10-04,-1.2
Luxembourg,LUX,2020-10-11,-23.84
Luxembourg,LUX,2020-10-18,7.94
Luxembourg,LUX,2020-10-25,15.96
Luxembourg,LUX,2020-11-01,7.69
Luxembourg,LUX,2020-11-08,27.25
Luxembourg,LUX,2020-11-15,37.65
Luxembourg,LUX,2020-11-22,38.77
Luxembourg,LUX,2020-11-29,67.5
Luxembourg,LUX,2020-12-06,30.33
Luxembourg,LUX,2020-12-13,42.21
Luxembourg,LUX,2020-12-20,17.19
Luxembourg,LUX,2020-12-27,30
Luxembourg,LUX,2021-01-03,8.89
Luxembourg,LUX,2021-01-10,7.94
Luxembourg,LUX,2021-01-17,-8.11
Luxembourg,LUX,2021-01-24,-6.41
Luxembourg,LUX,2021-01-31,12.49
Luxembourg,LUX,2021-02-07,-11.34
Luxembourg,LUX,2021-02-14,-15
Luxembourg,LUX,2021-02-21,-12.3
Luxembourg,LUX,2021-02-28,-11.31
Luxembourg,LUX,2021-03-07,-9.76
Luxembourg,LUX,2021-03-14,3.92
Luxembourg,LUX,2021-03-21,29.9
Luxembourg,LUX,2021-03-28,-16.76
Luxembourg,LUX,2021-04-04,-18
Luxembourg,LUX,2021-04-11,-2.52
Luxembourg,LUX,2021-04-18,-7.94
Luxembourg,LUX,2021-04-25,-5.42
Luxembourg,LUX,2021-05-02,13.55
Luxembourg,LUX,2021-05-09,-0.63
Luxembourg,LUX,2021-05-16,-19.33
Luxembourg,LUX,2021-05-23,7.46
Luxembourg,LUX,2021-05-30,-19.14
Luxembourg,LUX,2021-06-06,-16.78
Luxembourg,LUX,2021-06-13,-1.84
Luxembourg,LUX,2021-06-20,3.28
Luxembourg,LUX,2021-06-27,-7.13
Luxembourg,LUX,2021-07-04,13.73
Luxembourg,LUX,2021-07-11,-5.91
Luxembourg,LUX,2021-07-18,-3.52
Luxembourg,LUX,2021-07-25,-16.15
Luxembourg,LUX,2021-08-01,-22.42
Luxembourg,LUX,2021-08-08,-9.31
Luxembourg,LUX,2021-08-15,-8.87
Luxembourg,LUX,2021-08-22,-22.89
Luxembourg,LUX,2021-08-29,-3.87
Luxembourg,LUX,2021-09-05,0.36
Luxembourg,LUX,2021-09-12,9.92
Luxembourg,LUX,2021-09-19,-11.66
Luxembourg,LUX,2021-09-26,-8.12
Luxembourg,LUX,2021-10-03,1.69
Luxembourg,LUX,2021-10-10,11.9
Luxembourg,LUX,2021-10-17,-27.57
Luxembourg,LUX,2021-10-24,-4.24
Luxembourg,LUX,2021-10-31,37.64
Luxembourg,LUX,2021-11-07,9.8
Luxembourg,LUX,2021-11-14,11.36
Luxembourg,LUX,2021-11-21,2.42
Luxembourg,LUX,2021-11-28,7.87
Luxembourg,LUX,2021-12-05,28.21
Luxembourg,LUX,2021-12-12,4.29
Luxembourg,LUX,2021-12-19,-1.66
Luxembourg,LUX,2021-12-26,19.13
Luxembourg,LUX,2022-01-02,32.75
Luxembourg,LUX,2022-01-09,1.55
Luxembourg,LUX,2022-01-16,-14.67
Luxembourg,LUX,2022-01-23,-15.55
Luxembourg,LUX,2022-01-30,-5.97
Luxembourg,LUX,2022-02-06,-15.81
Luxembourg,LUX,2022-02-13,-10.03
Luxembourg,LUX,2022-02-20,-8.33
Luxembourg,LUX,2022-02-27,8.89
Luxembourg,LUX,2022-03-06,-6.47
Luxembourg,LUX,2022-03-13,-20.32
Luxembourg,LUX,2022-03-20,-8
Luxembourg,LUX,2022-03-27,-12.23
Luxembourg,LUX,2022-04-03,-5.11
Luxembourg,LUX,2022-04-10,-1.39
Luxembourg,LUX,2022-04-17,5.78
Luxembourg,LUX,2022-04-24,9.36
Luxembourg,LUX,2022-05-01,12.04
Luxembourg,LUX,2022-05-08,-10.43
Luxembourg,LUX,2022-05-15,-1.37
Luxembourg,LUX,2022-05-22,-5.06
Luxembourg,LUX,2022-05-29,-26.83
Luxembourg,LUX,2022-06-05,20.41
Luxembourg,LUX,2022-06-12,-13.77
Luxembourg,LUX,2022-06-19,3.2
Luxembourg,LUX,2022-06-26,-4.33
Luxembourg,LUX,2022-07-03,-23.57
Luxembourg,LUX,2022-07-10,0.12
Luxembourg,LUX,2022-07-17,-5.66
Luxembourg,LUX,2022-07-24,-2.32
Luxembourg,LUX,2022-07-31,11.24
Luxembourg,LUX,2022-08-07,2.72
Luxembourg,LUX,2022-08-14,0.83
Luxembourg,LUX,2022-08-21,6.33
Luxembourg,LUX,2022-08-28,-12.87
Luxembourg,LUX,2022-09-04,-20.65
Luxembourg,LUX,2022-09-11,-13.65
Luxembourg,LUX,2022-09-18,0.6
Luxembourg,LUX,2022-09-25,-6.61
Luxembourg,LUX,2022-10-02,-8.29
Luxembourg,LUX,2022-10-09,-2.19
Luxembourg,LUX,2022-10-16,-1.59
Luxembourg,LUX,2022-10-23,6.51
Luxembourg,LUX,2022-10-30,-8.44
Luxembourg,LUX,2022-11-06,-11.49
Luxembourg,LUX,2022-11-13,-12.62
Luxembourg,LUX,2022-11-20,-8.89
Luxembourg,LUX,2022-11-27,-2.85
Luxembourg,LUX,2022-12-04,14.42
Luxembourg,LUX,2022-12-11,-2.6
Luxembourg,LUX,2022-12-18,-17.84
Luxembourg,LUX,2022-12-25,-1.6
Luxembourg,LUX,2023-01-01,25.67
Luxembourg,LUX,2023-01-08,38.21
Luxembourg,LUX,2023-01-15,-3.01
Luxembourg,LUX,2023-01-22,-8.08
Luxembourg,LUX,2023-01-29,-6.75
Luxembourg,LUX,2023-02-05,-30.15
Luxembourg,LUX,2023-02-12,-12.52
Luxembourg,LUX,2023-02-19,-23.71
Luxembourg,LUX,2023-02-26,-19.61
Luxembourg,LUX,2023-03-05,-19.35
Luxembourg,LUX,2023-03-12,-23.42
Luxembourg,LUX,2023-03-19,3
Luxembourg,LUX,2023-03-26,-22.13
Luxembourg,LUX,2023-04-02,-10.02
Luxembourg,LUX,2023-04-09,-4.41
Luxembourg,LUX,2023-04-16,3.37
Luxembourg,LUX,2023-04-23,3.75
Luxembourg,LUX,2023-04-30,-17.25
Luxembourg,LUX,2023-05-07,19.9
Luxembourg,LUX,2023-05-14,15.85
Luxembourg,LUX,2023-05-21,-3.61
Luxembourg,LUX,2023-05-28,-17.05
Luxembourg,LUX,2023-06-04,-8.42
Luxembourg,LUX,2023-06-11,-16.86
Luxembourg,LUX,2023-06-18,-14.15
Luxembourg,LUX,2023-06-25,-2.81
Luxembourg,LUX,2023-07-02,-16.67
Luxembourg,LUX,2023-07-09,-14.75
Luxembourg,LUX,2023-07-16,-33.7
Luxembourg,LUX,2023-07-23,-14.08
Luxembourg,LUX,2023-07-30,-2.78
Luxembourg,LUX,2023-08-06,-8.78
Luxembourg,LUX,2023-08-13,-18.79
Luxembourg,LUX,2023-08-20,-0.7
Luxembourg,LUX,2023-08-27,1.52
Luxembourg,LUX,2023-09-03,-13.24
Luxembourg,LUX,2023-09-10,-6.39
Luxembourg,LUX,2023-09-17,3.04
Luxembourg,LUX,2023-09-24,-20.25
Luxembourg,LUX,2023-10-01,0.65
Macao,MAC,2020-01-31,-7.84
Macao,MAC,2020-02-29,1.47
Macao,MAC,2020-03-31,-14.67
Macao,MAC,2020-04-30,3.34
Macao,MAC,2020-05-31,-9.49
Macao,MAC,2020-06-30,-2.14
Macao,MAC,2020-07-31,-3.16
Macao,MAC,2020-08-31,9.52
Macao,MAC,2020-09-30,7.29
Macao,MAC,2020-10-31,5.2
Macao,MAC,2020-11-30,8.29
Macao,MAC,2020-12-31,-8.7
Macao,MAC,2021-01-31,-4.2
Macao,MAC,2021-02-28,2.93
Macao,MAC,2021-03-31,-5.48
Macao,MAC,2021-04-30,0.48
Macao,MAC,2021-05-31,-2.43
Macao,MAC,2021-06-30,4.81
Macao,MAC,2021-07-31,-9.32
Macao,MAC,2021-08-31,5.07
Macao,MAC,2021-09-30,1.89
Macao,MAC,2021-10-31,10.05
Macao,MAC,2021-11-30,0.28
Macao,MAC,2021-12-31,9.32
Macao,MAC,2022-01-31,-8.24
Macao,MAC,2022-02-28,0.16
Macao,MAC,2022-03-31,7.87
Macao,MAC,2022-04-30,10.94
Macao,MAC,2022-05-31,7.58
Macao,MAC,2022-06-30,21.08
Macao,MAC,2022-07-31,2.76
Macao,MAC,2022-08-31,3.86
Macao,MAC,2022-09-30,-8.38
Macao,MAC,2022-10-31,4.8
Macao,MAC,2022-11-30,10.51
Macao,MAC,2022-12-31,265.97
Macao,MAC,2023-01-31,258.08
Macao,MAC,2023-02-28,2.68
Macao,MAC,2023-03-31,0.39
Macao,MAC,2023-04-30,4.47
Macao,MAC,2023-05-31,9.49
Macao,MAC,2023-06-30,2.4
Macao,MAC,2023-07-31,-12.64
Macao,MAC,2023-08-31,-10.93
Macao,MAC,2023-09-30,-2.76
Macao,MAC,2023-10-31,-1.84
Malaysia,MYS,2020-01-31,3.76
Malaysia,MYS,2020-02-29,-3.52
Malaysia,MYS,2020-03-31,-5.89
Malaysia,MYS,2020-04-30,-11.86
Malaysia,MYS,2020-05-31,-8.78
Malaysia,MYS,2020-06-30,-10.43
Malaysia,MYS,2020-07-31,-11.44
Malaysia,MYS,2020-08-31,-7.15
Malaysia,MYS,2020-09-30,-7.13
Malaysia,MYS,2020-10-31,-6.35
Malaysia,MYS,2020-11-30,-12.53
Malaysia,MYS,2020-12-31,-9.48
Malaysia,MYS,2021-01-31,2.24
Malaysia,MYS,2021-02-28,-2.59
Malaysia,MYS,2021-03-31,-3.66
Malaysia,MYS,2021-04-30,-1.83
Malaysia,MYS,2021-05-31,15.92
Malaysia,MYS,2021-06-30,16.43
Malaysia,MYS,2021-07-31,55.13
Malaysia,MYS,2021-08-31,73.96
Malaysia,MYS,2021-09-30,52.15
Malaysia,MYS,2021-10-31,27.87
Malaysia,MYS,2021-11-30,13.92
Malaysia,MYS,2021-12-31,10.6
Malaysia,MYS,2022-01-31,3.39
Malaysia,MYS,2022-02-28,4.96
Malaysia,MYS,2022-03-31,31.58
Malaysia,MYS,2022-04-30,6.32
Malaysia,MYS,2022-05-31,6.31
Malaysia,MYS,2022-06-30,4.67
Malaysia,MYS,2022-07-31,17.99
Malaysia,MYS,2022-08-31,1.27
Malaysia,MYS,2022-09-30,1.08
Malaysia,MYS,2022-10-31,4.29
Malaysia,MYS,2022-11-30,5.75
Malaysia,MYS,2022-12-31,-1.25
Malaysia,MYS,2023-01-31,0.5
Malaysia,MYS,2023-02-28,-1.42
Malaysia,MYS,2023-03-31,-5.37
Malaysia,MYS,2023-04-30,4.53
Malaysia,MYS,2023-05-31,10.24
Malaysia,MYS,2023-06-30,-2.96
Maldives,MDV,2020-01-31,11
Maldives,MDV,2020-02-29,2.45
Maldives,MDV,2020-03-31,-3.45
Maldives,MDV,2020-04-30,-5.7
Maldives,MDV,2020-05-31,17.58
Maldives,MDV,2020-06-30,4.72
Maldives,MDV,2020-07-31,32.03
Maldives,MDV,2020-08-31,46.42
Maldives,MDV,2020-09-30,32.23
Maldives,MDV,2020-10-31,14.32
Maldives,MDV,2020-11-30,27.17
Maldives,MDV,2020-12-31,3.78
Maldives,MDV,2021-01-31,-3.07
Maldives,MDV,2021-02-28,10.75
Maldives,MDV,2021-03-31,-6.56
Maldives,MDV,2021-04-30,35.93
Maldives,MDV,2021-05-31,104.17
Maldives,MDV,2021-06-30,108.68
Maldives,MDV,2021-07-31,34.5
Maldives,MDV,2021-08-31,22.54
Maldives,MDV,2021-09-30,37.18
Maldives,MDV,2021-10-31,68.36
Maldives,MDV,2021-11-30,36.63
Maldives,MDV,2021-12-31,27.61
Malta,MLT,2020-01-05,-27.87
Malta,MLT,2020-01-12,4.26
Malta,MLT,2020-01-19,3.08
Malta,MLT,2020-01-26,-4.76
Malta,MLT,2020-02-02,-15.38
Malta,MLT,2020-02-09,-2.39
Malta,MLT,2020-02-16,-17.24
Malta,MLT,2020-02-23,-20.6
Malta,MLT,2020-03-01,-20.32
Malta,MLT,2020-03-08,-16.86
Malta,MLT,2020-03-15,15.68
Malta,MLT,2020-03-22,28.08
Malta,MLT,2020-03-29,11.57
Malta,MLT,2020-04-05,-2.34
Malta,MLT,2020-04-12,10.34
Malta,MLT,2020-04-19,29.17
Malta,MLT,2020-04-26,-13.37
Malta,MLT,2020-05-03,5.34
Malta,MLT,2020-05-10,1.14
Malta,MLT,2020-05-17,8.56
Malta,MLT,2020-05-24,-19.94
Malta,MLT,2020-05-31,-3.68
Malta,MLT,2020-06-07,3.5
Malta,MLT,2020-06-14,-16.18
Malta,MLT,2020-06-21,1.97
Malta,MLT,2020-06-28,-23.2
Malta,MLT,2020-07-05,10.25
Malta,MLT,2020-07-12,-0.31
Malta,MLT,2020-07-19,11.49
Malta,MLT,2020-07-26,-7.74
Malta,MLT,2020-08-02,2.94
Malta,MLT,2020-08-09,4.41
Malta,MLT,2020-08-16,25.4
Malta,MLT,2020-08-23,32.35
Malta,MLT,2020-08-30,12.31
Malta,MLT,2020-09-06,6.29
Malta,MLT,2020-09-13,-2.44
Malta,MLT,2020-09-20,8.84
Malta,MLT,2020-09-27,32.89
Malta,MLT,2020-10-04,36.36
Malta,MLT,2020-10-11,7.9
Malta,MLT,2020-10-18,-9.62
Malta,MLT,2020-10-25,2.76
Malta,MLT,2020-11-01,37.61
Malta,MLT,2020-11-08,36.08
Malta,MLT,2020-11-15,34.35
Malta,MLT,2020-11-22,29.68
Malta,MLT,2020-11-29,26.02
Malta,MLT,2020-12-06,47.95
Malta,MLT,2020-12-13,36
Malta,MLT,2020-12-20,47.06
Malta,MLT,2020-12-27,25
Malta,MLT,2021-01-03,-1.32
Malta,MLT,2021-01-10,-9.62
Malta,MLT,2021-01-17,-6.49
Malta,MLT,2021-01-24,11.85
Malta,MLT,2021-01-31,-1.17
Malta,MLT,2021-02-07,-2.91
Malta,MLT,2021-02-14,0.11
Malta,MLT,2021-02-21,24.01
Malta,MLT,2021-02-28,14.86
Malta,MLT,2021-03-07,22.31
Malta,MLT,2021-03-14,22.24
Malta,MLT,2021-03-21,18.24
Malta,MLT,2021-03-28,3.74
Malta,MLT,2021-04-04,3.63
Malta,MLT,2021-04-11,-15.92
Malta,MLT,2021-04-18,-4.5
Malta,MLT,2021-04-25,-11.8
Malta,MLT,2021-05-02,-12.59
Malta,MLT,2021-05-09,-3.98
Malta,MLT,2021-05-16,7.09
Malta,MLT,2021-05-23,11.77
Malta,MLT,2021-05-30,14.87
Malta,MLT,2021-06-06,-26.69
Malta,MLT,2021-06-13,-8.53
Malta,MLT,2021-06-20,-2.68
Malta,MLT,2021-06-27,-8.8
Malta,MLT,2021-07-04,43.51
Malta,MLT,2021-07-11,2.87
Malta,MLT,2021-07-18,18.09
Malta,MLT,2021-07-25,5.09
Malta,MLT,2021-08-01,-10.01
Malta,MLT,2021-08-08,39.17
Malta,MLT,2021-08-15,39.17
Malta,MLT,2021-08-22,14.37
Malta,MLT,2021-08-29,22.42
Malta,MLT,2021-09-05,4.95
Malta,MLT,2021-09-12,5.11
Malta,MLT,2021-09-19,8.47
Malta,MLT,2021-09-26,-17.36
Malta,MLT,2021-10-03,37.32
Malta,MLT,2021-10-10,4.27
Malta,MLT,2021-10-17,-20
Malta,MLT,2021-10-24,23.76
Malta,MLT,2021-10-31,-14.8
Malta,MLT,2021-11-07,7.3
Malta,MLT,2021-11-14,-1.39
Malta,MLT,2021-11-21,10.96
Malta,MLT,2021-11-28,15.33
Malta,MLT,2021-12-05,5.96
Malta,MLT,2021-12-12,3.08
Malta,MLT,2021-12-19,14.73
Malta,MLT,2021-12-26,42.48
Malta,MLT,2022-01-02,-0.97
Malta,MLT,2022-01-09,-7.18
Malta,MLT,2022-01-16,-1.62
Malta,MLT,2022-01-23,15.78
Malta,MLT,2022-01-30,26.44
Malta,MLT,2022-02-06,18.77
Malta,MLT,2022-02-13,20.42
Malta,MLT,2022-02-20,14.06
Malta,MLT,2022-02-27,-18.13
Malta,MLT,2022-03-06,15.68
Malta,MLT,2022-03-13,10.86
Malta,MLT,2022-03-20,2.34
Malta,MLT,2022-03-27,-5.33
Malta,MLT,2022-04-03,5.4
Malta,MLT,2022-04-10,32.33
Malta,MLT,2022-04-17,2.8
Malta,MLT,2022-04-24,8.9
Malta,MLT,2022-05-01,25.9
Malta,MLT,2022-05-08,-3.36
Malta,MLT,2022-05-15,-2.04
Malta,MLT,2022-05-22,3.35
Malta,MLT,2022-05-29,-23.74
Malta,MLT,2022-06-05,-14.75
Malta,MLT,2022-06-12,21.03
Malta,MLT,2022-06-19,7.59
Malta,MLT,2022-06-26,6.08
Malta,MLT,2022-07-03,-9.09
Malta,MLT,2022-07-10,28.51
Malta,MLT,2022-07-17,9.49
Malta,MLT,2022-07-24,32.8
Malta,MLT,2022-07-31,-6.38
Malta,MLT,2022-08-07,-6.03
Malta,MLT,2022-08-14,10.8
Malta,MLT,2022-08-21,-3.47
Malta,MLT,2022-08-28,-16.28
Malta,MLT,2022-09-04,-1.9
Malta,MLT,2022-09-11,6.99
Malta,MLT,2022-09-18,10.3
Malta,MLT,2022-09-25,-9.82
Malta,MLT,2022-10-02,3.94
Malta,MLT,2022-10-09,15.56
Malta,MLT,2022-10-16,1.3
Malta,MLT,2022-10-23,12.66
Malta,MLT,2022-10-30,5.11
Malta,MLT,2022-11-06,14.99
Malta,MLT,2022-11-13,12.78
Malta,MLT,2022-11-20,1.99
Malta,MLT,2022-11-27,11.42
Malta,MLT,2022-12-04,-13.1
